-44.5,-35.0,-6.0,65.758484,7.509168E-4,1.5499507E7
-44.5,-35.0,-4.0,65.6928,7.5016683E-4,1.5484027E7
-44.5,-35.0,-2.0,65.57395,7.488096E-4,1.5456013E7
-44.5,-35.0,0.0,65.44903,7.4738305E-4,1.5426568E7
-44.5,-35.0,2.0,65.27902,7.4544176E-4,1.5386498E7
-44.5,-35.0,4.0,65.131996,7.4376276E-4,1.5351842E7
-44.5,-35.0,6.0,65.02993,7.425973E-4,1.5327785E7
-44.5,-35.0,8.0,64.92136,7.4135745E-4,1.5302195E7
-44.5,-35.0,10.0,64.77297,7.39663E-4,1.526722E7
-44.5,-35.0,12.0,64.62793,7.3800667E-4,1.5233033E7
-44.5,-35.0,14.0,64.45127,7.359893E-4,1.5191393E7
-44.5,-35.0,16.0,64.32729,7.3457364E-4,1.5162171E7
-44.5,-35.0,18.0,64.18417,7.3293934E-4,1.5128438E7
-44.5,-35.0,20.0,64.08627,7.3182135E-4,1.5105362E7
-44.5,-33.0,-20.0,66.65748,7.611827E-4,1.5711404E7
-44.5,-33.0,-18.0,66.54703,7.5992144E-4,1.568537E7
-44.5,-33.0,-16.0,66.33587,7.575102E-4,1.56356E7
-44.5,-33.0,-14.0,66.156105,7.5545744E-4,1.5593229E7
-44.5,-33.0,-12.0,65.85825,7.5205613E-4,1.5523024E7
-44.5,-33.0,-10.0,65.556145,7.486063E-4,1.5451816E7
-44.5,-33.0,-8.0,65.29823,7.4566103E-4,1.5391025E7
-44.5,-33.0,-6.0,65.17512,7.442552E-4,1.5362007E7
-44.5,-33.0,-4.0,65.08692,7.432481E-4,1.5341219E7
-44.5,-33.0,-2.0,65.04012,7.4271363E-4,1.5330187E7
-44.5,-33.0,0.0,64.99539,7.422028E-4,1.5319644E7
-44.5,-33.0,2.0,64.905464,7.4117596E-4,1.5298449E7
-44.5,-33.0,4.0,64.81642,7.401591E-4,1.527746E7
-44.5,-33.0,6.0,64.68745,7.386863E-4,1.524706E7
-44.5,-33.0,8.0,64.57568,7.3741004E-4,1.5220718E7
-44.5,-33.0,10.0,64.44994,7.359742E-4,1.519108E7
-44.5,-33.0,12.0,64.29738,7.34232E-4,1.5155121E7
-44.5,-33.0,14.0,64.1862,7.3296245E-4,1.5128916E7
-44.5,-33.0,16.0,64.0902,7.3186617E-4,1.5106288E7
-44.5,-33.0,18.0,63.984367,7.306576E-4,1.5081342E7
-44.5,-33.0,20.0,63.878452,7.2944816E-4,1.5056378E7
-44.5,-31.0,-20.0,66.373505,7.5794E-4,1.5644471E7
-44.5,-31.0,-18.0,66.12894,7.5514714E-4,1.5586824E7
-44.5,-31.0,-16.0,65.88669,7.523808E-4,1.5529726E7
-44.5,-31.0,-14.0,65.612274,7.492472E-4,1.5465045E7
-44.5,-31.0,-12.0,65.531624,7.4832625E-4,1.5446036E7
-44.5,-31.0,-10.0,65.38347,7.466344E-4,1.5411115E7
-44.5,-31.0,-8.0,65.18416,7.4435846E-4,1.5364138E7
-44.5,-31.0,-6.0,65.04865,7.4281107E-4,1.5332199E7
-44.5,-31.0,-4.0,65.052704,7.428573E-4,1.5333153E7
-44.5,-31.0,-2.0,65.007355,7.4233947E-4,1.5322464E7
-44.5,-31.0,0.0,64.93306,7.414911E-4,1.5304953E7
-44.5,-31.0,2.0,64.86482,7.4071187E-4,1.5288869E7
-44.5,-31.0,4.0,64.75469,7.3945423E-4,1.5262911E7
-44.5,-31.0,6.0,64.613434,7.378411E-4,1.5229615E7
-44.5,-31.0,8.0,64.48442,7.363679E-4,1.5199206E7
-44.5,-31.0,10.0,64.399506,7.353982E-4,1.5179191E7
-44.5,-31.0,12.0,64.2725,7.339479E-4,1.5149256E7
-44.5,-31.0,14.0,64.169136,7.3276757E-4,1.5124893E7
-44.5,-31.0,16.0,64.04678,7.3137035E-4,1.5096054E7
-44.5,-31.0,18.0,63.917736,7.298967E-4,1.5065637E7
-44.5,-31.0,20.0,63.787952,7.284147E-4,1.5035047E7
-44.5,-29.0,-20.0,65.99038,7.535649E-4,1.5554166E7
-44.5,-29.0,-18.0,65.820724,7.5162755E-4,1.5514178E7
-44.5,-29.0,-16.0,65.619545,7.4933027E-4,1.546676E7
-44.5,-29.0,-14.0,65.52272,7.4822456E-4,1.5443938E7
-44.5,-29.0,-12.0,65.406845,7.469014E-4,1.5416626E7
-44.5,-29.0,-10.0,65.26985,7.45337E-4,1.5384336E7
-44.5,-29.0,-8.0,65.16366,7.4412435E-4,1.5359306E7
-44.5,-29.0,-6.0,65.08167,7.4318814E-4,1.5339981E7
-44.5,-29.0,-4.0,65.01274,7.4240094E-4,1.5323733E7
-44.5,-29.0,-2.0,64.92252,7.413707E-4,1.5302468E7
-44.5,-29.0,0.0,64.82176,7.4022013E-4,1.527872E7
-44.5,-29.0,2.0,64.71034,7.389478E-4,1.5252458E7
-44.5,-29.0,4.0,64.56654,7.373057E-4,1.5218563E7
-44.5,-29.0,6.0,64.42326,7.356696E-4,1.5184792E7
-44.5,-29.0,8.0,64.28439,7.340837E-4,1.5152059E7
-44.5,-29.0,10.0,64.19634,7.330783E-4,1.5131306E7
-44.5,-29.0,12.0,64.076324,7.3170767E-4,1.5103016E7
-44.5,-29.0,14.0,63.95424,7.303136E-4,1.5074241E7
-44.5,-29.0,16.0,63.84435,7.2905875E-4,1.504834E7
-44.5,-29.0,18.0,63.702503,7.2743895E-4,1.5014906E7
-44.5,-29.0,20.0,63.569176,7.259164E-4,1.498348E7
-44.5,-27.0,-20.0,65.837074,7.518142E-4,1.5518031E7
-44.5,-27.0,-18.0,65.325455,7.45972E-4,1.5397442E7
-44.5,-27.0,-16.0,65.288414,7.455489E-4,1.5388711E7
-44.5,-27.0,-14.0,65.305504,7.457441E-4,1.5392739E7
-44.5,-27.0,-12.0,65.31624,7.458667E-4,1.5395269E7
-44.5,-27.0,-10.0,65.2412,7.4500986E-4,1.5377584E7
-44.5,-27.0,-8.0,65.184006,7.443567E-4,1.5364102E7
-44.5,-27.0,-6.0,65.0941,7.4333005E-4,1.5342911E7
-44.5,-27.0,-4.0,65.00507,7.423134E-4,1.5321926E7
-44.5,-27.0,-2.0,64.92113,7.413548E-4,1.5302139E7
-44.5,-27.0,0.0,64.8116,7.40104E-4,1.5276323E7
-44.5,-27.0,2.0,64.71056,7.3895033E-4,1.525251E7
-44.5,-27.0,4.0,64.58695,7.3753874E-4,1.5223374E7
-44.5,-27.0,6.0,64.49106,7.364437E-4,1.5200771E7
-44.5,-27.0,8.0,64.37777,7.3515E-4,1.5174069E7
-44.5,-27.0,10.0,64.256226,7.337621E-4,1.5145421E7
-44.5,-27.0,12.0,64.07749,7.31721E-4,1.5103291E7
-44.5,-27.0,14.0,63.97848,7.3059043E-4,1.5079955E7
-44.5,-27.0,16.0,63.87166,7.293706E-4,1.5054776E7
-44.5,-27.0,18.0,63.755135,7.2803994E-4,1.5027312E7
-44.5,-27.0,20.0,63.624092,7.2654354E-4,1.4996424E7
-44.5,-25.0,-20.0,65.52146,7.4821024E-4,1.5443642E7
-44.5,-25.0,-18.0,65.3362,7.460946E-4,1.5399974E7
-44.5,-25.0,-16.0,65.106544,7.4347213E-4,1.5345843E7
-44.5,-25.0,-14.0,65.06664,7.430165E-4,1.5336439E7
-44.5,-25.0,-12.0,65.03287,7.426308E-4,1.5328478E7
-44.5,-25.0,-10.0,64.96264,7.418288E-4,1.5311925E7
-44.5,-25.0,-8.0,64.89628,7.4107107E-4,1.5296284E7
-44.5,-25.0,-6.0,64.78843,7.3983945E-4,1.5270863E7
-44.5,-25.0,-4.0,64.66591,7.384404E-4,1.5241984E7
-44.5,-25.0,-2.0,64.56256,7.372602E-4,1.5217624E7
-44.5,-25.0,0.0,64.456024,7.360436E-4,1.5192513E7
-44.5,-25.0,2.0,64.311516,7.343934E-4,1.5158452E7
-44.5,-25.0,4.0,64.186386,7.3296455E-4,1.5128958E7
-44.5,-25.0,6.0,64.054245,7.314556E-4,1.5097813E7
-44.5,-25.0,8.0,63.948162,7.302442E-4,1.5072809E7
-44.5,-25.0,10.0,63.78463,7.283768E-4,1.5034264E7
-44.5,-25.0,12.0,63.680447,7.271871E-4,1.5009707E7
-44.5,-25.0,14.0,63.57094,7.2593655E-4,1.4983895E7
-44.5,-25.0,16.0,63.516315,7.253128E-4,1.4971021E7
-44.5,-25.0,18.0,63.43822,7.24421E-4,1.4952614E7
-44.5,-25.0,20.0,63.316025,7.2302565E-4,1.4923812E7
-44.5,-23.0,-20.0,65.42029,7.470549E-4,1.5419794E7
-44.5,-23.0,-18.0,65.32787,7.4599957E-4,1.5398011E7
-44.5,-23.0,-16.0,65.20053,7.4454537E-4,1.5367996E7
-44.5,-23.0,-14.0,65.17278,7.442285E-4,1.5361456E7
-44.5,-23.0,-12.0,65.134735,7.43794E-4,1.5352488E7
-44.5,-23.0,-10.0,65.04204,7.427355E-4,1.533064E7
-44.5,-23.0,-8.0,64.943985,7.4161583E-4,1.5307528E7
-44.5,-23.0,-6.0,64.78849,7.398402E-4,1.5270878E7
-44.5,-23.0,-4.0,64.61219,7.37827E-4,1.5229323E7
-44.5,-23.0,-2.0,64.50041,7.3655054E-4,1.5202977E7
-44.5,-23.0,0.0,64.40858,7.355019E-4,1.5181331E7
-44.5,-23.0,2.0,64.29672,7.342245E-4,1.5154966E7
-44.5,-23.0,4.0,64.15754,7.326351E-4,1.5122159E7
-44.5,-23.0,6.0,64.03227,7.312047E-4,1.5092634E7
-44.5,-23.0,8.0,63.89227,7.2960596E-4,1.5059635E7
-44.5,-23.0,10.0,63.77079,7.282187E-4,1.5031001E7
-44.5,-23.0,12.0,63.703205,7.274469E-4,1.5015071E7
-44.5,-23.0,14.0,63.63226,7.266368E-4,1.499835E7
-44.5,-23.0,16.0,63.54758,7.2566984E-4,1.497839E7
-44.5,-23.0,18.0,63.46821,7.2476343E-4,1.4959682E7
-44.5,-23.0,20.0,63.358208,7.235073E-4,1.4933754E7
-44.5,-21.0,-20.0,65.3996,7.468186E-4,1.5414917E7
-44.5,-21.0,-18.0,65.10216,7.43422E-4,1.534481E7
-44.5,-21.0,-16.0,64.736374,7.392451E-4,1.5258594E7
-44.5,-21.0,-14.0,64.93098,7.414672E-4,1.5304461E7
-44.5,-21.0,-12.0,64.86288,7.406896E-4,1.5288409E7
-44.5,-21.0,-10.0,64.590805,7.3758274E-4,1.5224282E7
-44.5,-21.0,-8.0,64.36107,7.3495926E-4,1.5170132E7
-44.5,-21.0,-6.0,64.324036,7.345364E-4,1.5161403E7
-44.5,-21.0,-4.0,64.35581,7.3489925E-4,1.5168892E7
-44.5,-21.0,-2.0,64.31553,7.344393E-4,1.5159399E7
-44.5,-21.0,0.0,64.20921,7.3322526E-4,1.513434E7
-44.5,-21.0,2.0,64.082535,7.317786E-4,1.510448E7
-44.5,-21.0,4.0,63.988647,7.3070655E-4,1.5082352E7
-44.5,-21.0,6.0,63.853874,7.291675E-4,1.5050585E7
-44.5,-21.0,8.0,63.748886,7.279686E-4,1.5025838E7
-44.5,-21.0,10.0,63.66789,7.2704366E-4,1.5006748E7
-44.5,-21.0,12.0,63.573044,7.259606E-4,1.4984392E7
-44.5,-21.0,14.0,63.520176,7.2535686E-4,1.4971931E7
-44.5,-21.0,16.0,63.419827,7.242109E-4,1.4948278E7
-44.5,-21.0,18.0,63.346035,7.233683E-4,1.4930886E7
-44.5,-21.0,20.0,63.241074,7.2216976E-4,1.4906146E7
-44.5,-19.0,-20.0,65.05528,7.4288674E-4,1.533376E7
-44.5,-19.0,-18.0,65.17547,7.442592E-4,1.5362089E7
-44.5,-19.0,-16.0,65.041405,7.427283E-4,1.5330491E7
-44.5,-19.0,-14.0,64.916275,7.4129936E-4,1.5300996E7
-44.5,-19.0,-12.0,64.7425,7.39315E-4,1.5260037E7
-44.5,-19.0,-10.0,64.5972,7.3765573E-4,1.5225789E7
-44.5,-19.0,-8.0,64.49573,7.3649705E-4,1.5201872E7
-44.5,-19.0,-6.0,64.43948,7.3585473E-4,1.5188614E7
-44.5,-19.0,-4.0,64.35849,7.349298E-4,1.5169524E7
-44.5,-19.0,-2.0,64.224106,7.333952E-4,1.5137849E7
-44.5,-19.0,0.0,64.11609,7.321618E-4,1.511239E7
-44.5,-19.0,2.0,63.99218,7.3074683E-4,1.5083183E7
-44.5,-19.0,4.0,63.86781,7.293266E-4,1.5053869E7
-44.5,-19.0,6.0,63.70099,7.2742166E-4,1.5014549E7
-44.5,-19.0,8.0,63.61285,7.264152E-4,1.4993775E7
-44.5,-19.0,10.0,63.53589,7.255363E-4,1.4975634E7
-44.5,-19.0,12.0,63.500683,7.251343E-4,1.4967336E7
-44.5,-19.0,14.0,63.40386,7.240286E-4,1.4944515E7
-44.5,-19.0,16.0,63.259975,7.223856E-4,1.4910601E7
-44.5,-19.0,18.0,63.14422,7.210637E-4,1.4883317E7
-44.5,-19.0,20.0,63.060535,7.201081E-4,1.4863592E7
-44.5,-17.0,-20.0,65.105774,7.4346334E-4,1.5345662E7
-44.5,-17.0,-18.0,65.06437,7.429906E-4,1.5335903E7
-44.5,-17.0,-16.0,64.9436,7.416114E-4,1.5307437E7
-44.5,-17.0,-14.0,64.81208,7.4010954E-4,1.5276438E7
-44.5,-17.0,-12.0,64.69356,7.3875615E-4,1.5248502E7
-44.5,-17.0,-10.0,64.552,7.3713966E-4,1.5215136E7
-44.5,-17.0,-8.0,64.44134,7.35876E-4,1.5189053E7
-44.5,-17.0,-6.0,64.32509,7.3454843E-4,1.5161651E7
-44.5,-17.0,-4.0,64.22818,7.334418E-4,1.5138809E7
-44.5,-17.0,-2.0,64.10955,7.320871E-4,1.5110848E7
-44.5,-17.0,0.0,64.01552,7.3101337E-4,1.5088685E7
-44.5,-17.0,2.0,63.898304,7.296748E-4,1.5061057E7
-44.5,-17.0,4.0,63.792645,7.284683E-4,1.5036153E7
-44.5,-17.0,6.0,63.68623,7.2725315E-4,1.5011071E7
-44.5,-17.0,8.0,63.61992,7.2649587E-4,1.499544E7
-44.5,-17.0,10.0,63.549427,7.256909E-4,1.4978826E7
-44.5,-17.0,12.0,63.450798,7.2456466E-4,1.4955578E7
-44.5,-17.0,14.0,63.301685,7.2286185E-4,1.4920431E7
-44.5,-17.0,16.0,63.11313,7.207087E-4,1.4875988E7
-44.5,-17.0,18.0,62.95598,7.1891415E-4,1.4838947E7
-44.5,-17.0,20.0,62.869377,7.179252E-4,1.4818535E7
-44.5,-15.0,-20.0,65.01135,7.423851E-4,1.5323406E7
-44.5,-15.0,-18.0,64.93958,7.4156554E-4,1.530649E7
-44.5,-15.0,-16.0,64.685844,7.38668E-4,1.5246683E7
-44.5,-15.0,-14.0,64.7799,7.3974207E-4,1.5268852E7
-44.5,-15.0,-12.0,64.77374,7.3967176E-4,1.5267401E7
-44.5,-15.0,-10.0,64.70865,7.3892844E-4,1.5252058E7
-44.5,-15.0,-8.0,64.6221,7.3794014E-4,1.5231659E7
-44.5,-15.0,-6.0,64.53701,7.369684E-4,1.5211602E7
-44.5,-15.0,-4.0,64.40636,7.354765E-4,1.5180807E7
-44.5,-15.0,-2.0,64.239876,7.335753E-4,1.5141566E7
-44.5,-15.0,0.0,64.059814,7.315192E-4,1.5099126E7
-44.5,-15.0,2.0,63.919273,7.299143E-4,1.5065999E7
-44.5,-15.0,4.0,63.804115,7.2859926E-4,1.5038856E7
-44.5,-15.0,6.0,63.688442,7.2727836E-4,1.5011592E7
-44.5,-15.0,8.0,63.599167,7.262589E-4,1.4990549E7
-44.5,-15.0,10.0,63.477867,7.2487374E-4,1.4961958E7
-44.5,-15.0,12.0,63.35791,7.2350394E-4,1.4933684E7
-44.5,-15.0,14.0,63.19223,7.2161196E-4,1.4894632E7
-44.5,-15.0,16.0,63.040115,7.198749E-4,1.4858779E7
-44.5,-15.0,18.0,62.90285,7.1830745E-4,1.4826426E7
-44.5,-15.0,20.0,62.854797,7.177587E-4,1.4815099E7
-44.5,-13.0,-20.0,65.38006,7.465955E-4,1.5410312E7
-44.5,-13.0,-18.0,65.32213,7.4593397E-4,1.5396657E7
-44.5,-13.0,-16.0,65.17004,7.4419717E-4,1.5360809E7
-44.5,-13.0,-14.0,65.035065,7.4265583E-4,1.5328995E7
-44.5,-13.0,-12.0,64.995186,7.422005E-4,1.5319596E7
-44.5,-13.0,-10.0,64.79468,7.399109E-4,1.5272336E7
-44.5,-13.0,-8.0,64.467926,7.361796E-4,1.5195319E7
-44.5,-13.0,-6.0,64.27562,7.339835E-4,1.5149992E7
-44.5,-13.0,-4.0,64.231705,7.33482E-4,1.513964E7
-44.5,-13.0,-2.0,64.15872,7.3264865E-4,1.5122439E7
-44.5,-13.0,0.0,64.03684,7.312569E-4,1.5093711E7
-44.5,-13.0,2.0,63.9563,7.303371E-4,1.5074727E7
-44.5,-13.0,4.0,63.85701,7.292033E-4,1.5051324E7
-44.5,-13.0,6.0,63.76578,7.2816154E-4,1.5029821E7
-44.5,-13.0,8.0,63.64242,7.2675286E-4,1.5000745E7
-44.5,-13.0,10.0,63.524326,7.2540424E-4,1.4972909E7
-44.5,-13.0,12.0,63.39491,7.239264E-4,1.4942405E7
-44.5,-13.0,14.0,63.2668,7.224635E-4,1.4912209E7
-44.5,-13.0,16.0,63.184372,7.2152226E-4,1.4892781E7
-44.5,-13.0,18.0,63.108425,7.2065496E-4,1.4874879E7
-44.5,-13.0,20.0,63.01814,7.19624E-4,1.4853599E7
-44.5,-11.0,-20.0,65.39997,7.468229E-4,1.5415006E7
-44.5,-11.0,-18.0,65.315575,7.458592E-4,1.5395114E7
-44.5,-11.0,-16.0,65.35515,7.4631104E-4,1.5404441E7
-44.5,-11.0,-14.0,64.95323,7.4172136E-4,1.5309706E7
-44.5,-11.0,-12.0,64.58177,7.374796E-4,1.5222153E7
-44.5,-11.0,-10.0,64.323715,7.345327E-4,1.5161327E7
-44.5,-11.0,-8.0,64.13925,7.3242624E-4,1.5117848E7
-44.5,-11.0,-6.0,64.07951,7.3174416E-4,1.5103769E7
-44.5,-11.0,-4.0,64.06193,7.315433E-4,1.5099623E7
-44.5,-11.0,-2.0,63.9976,7.3080877E-4,1.5084462E7
-44.5,-11.0,0.0,63.910046,7.2980893E-4,1.5063825E7
-44.5,-11.0,2.0,63.83944,7.290027E-4,1.5047183E7
-44.5,-11.0,4.0,63.75348,7.28021E-4,1.5026921E7
-44.5,-11.0,6.0,63.673576,7.271086E-4,1.5008087E7
-44.5,-11.0,8.0,63.567123,7.25893E-4,1.4982996E7
-44.5,-11.0,10.0,63.45232,7.24582E-4,1.4955937E7
-44.5,-11.0,12.0,63.356678,7.2348985E-4,1.4933394E7
-44.5,-11.0,14.0,63.237648,7.221306E-4,1.4905338E7
-44.5,-11.0,16.0,63.136562,7.2097627E-4,1.4881511E7
-44.5,-11.0,18.0,63.055965,7.2005595E-4,1.4862515E7
-44.5,-11.0,20.0,62.963615,7.1900134E-4,1.4840747E7
-44.5,-9.0,-20.0,65.03858,7.4269605E-4,1.5329825E7
-44.5,-9.0,-18.0,64.81256,7.4011507E-4,1.5276551E7
-44.5,-9.0,-16.0,64.71012,7.3894527E-4,1.5252406E7
-44.5,-9.0,-14.0,64.539474,7.369966E-4,1.5212183E7
-44.5,-9.0,-12.0,64.40318,7.3544023E-4,1.5180059E7
-44.5,-9.0,-10.0,64.31541,7.344379E-4,1.515937E7
-44.5,-9.0,-8.0,64.245056,7.3363446E-4,1.5142787E7
-44.5,-9.0,-6.0,64.21788,7.3332415E-4,1.5136381E7
-44.5,-9.0,-4.0,64.21837,7.3332974E-4,1.5136497E7
-44.5,-9.0,-2.0,64.140656,7.324423E-4,1.511818E7
-44.5,-9.0,0.0,64.02212,7.310887E-4,1.509024E7
-44.5,-9.0,2.0,63.902737,7.2972546E-4,1.5062102E7
-44.5,-9.0,4.0,63.797203,7.2852033E-4,1.5037227E7
-44.5,-9.0,6.0,63.718056,7.2761654E-4,1.5018572E7
-44.5,-9.0,8.0,63.62994,7.266103E-4,1.4997803E7
-44.5,-9.0,10.0,63.52249,7.2538335E-4,1.4972477E7
-44.5,-9.0,12.0,63.433933,7.2437205E-4,1.4951603E7
-44.5,-9.0,14.0,63.36227,7.235537E-4,1.4934712E7
-44.5,-9.0,16.0,63.273598,7.225411E-4,1.4913812E7
-44.5,-9.0,18.0,63.182037,7.2149554E-4,1.489223E7
-44.5,-9.0,20.0,63.06611,7.201718E-4,1.4864906E7
-44.5,-7.0,-20.0,65.14083,7.4386364E-4,1.5353925E7
-44.5,-7.0,-18.0,64.91956,7.413369E-4,1.5301771E7
-44.5,-7.0,-16.0,64.56434,7.3728047E-4,1.5218043E7
-44.5,-7.0,-14.0,64.44795,7.359515E-4,1.5190611E7
-44.5,-7.0,-12.0,64.316505,7.3445047E-4,1.5159629E7
-44.5,-7.0,-10.0,64.17381,7.3282095E-4,1.5125995E7
-44.5,-7.0,-8.0,64.0979,7.319541E-4,1.5108103E7
-44.5,-7.0,-6.0,64.06461,7.3157396E-4,1.5100256E7
-44.5,-7.0,-4.0,64.093254,7.3190103E-4,1.5107007E7
-44.5,-7.0,-2.0,64.06566,7.315859E-4,1.5100502E7
-44.5,-7.0,0.0,63.918743,7.2990824E-4,1.5065874E7
-44.5,-7.0,2.0,63.84652,7.290835E-4,1.5048851E7
-44.5,-7.0,4.0,63.74854,7.279646E-4,1.5025757E7
-44.5,-7.0,6.0,63.68673,7.272588E-4,1.5011188E7
-44.5,-7.0,8.0,63.57974,7.260371E-4,1.498597E7
-44.5,-7.0,10.0,63.495155,7.250711E-4,1.4966033E7
-44.5,-7.0,12.0,63.398266,7.239647E-4,1.4943196E7
-44.5,-7.0,14.0,63.334183,7.23233E-4,1.4928092E7
-44.5,-7.0,16.0,63.246735,7.2223437E-4,1.490748E7
-44.5,-7.0,18.0,63.149464,7.211236E-4,1.4884553E7
-44.5,-7.0,20.0,63.04679,7.199512E-4,1.4860353E7
-44.5,-5.0,-20.0,64.66184,7.38394E-4,1.5241026E7
-44.5,-5.0,-18.0,64.59861,7.3767186E-4,1.5226121E7
-44.5,-5.0,-16.0,64.426414,7.3570554E-4,1.5185535E7
-44.5,-5.0,-14.0,64.36663,7.350228E-4,1.5171443E7
-44.5,-5.0,-12.0,64.17331,7.328152E-4,1.5125876E7
-44.5,-5.0,-10.0,63.947746,7.3023944E-4,1.5072711E7
-44.5,-5.0,-8.0,63.817608,7.2875334E-4,1.5042037E7
-44.5,-5.0,-6.0,63.799194,7.285431E-4,1.5037696E7
-44.5,-5.0,-4.0,63.847485,7.2909455E-4,1.5049079E7
-44.5,-5.0,-2.0,63.768223,7.281894E-4,1.5030396E7
-44.5,-5.0,0.0,63.634846,7.2666636E-4,1.4998959E7
-44.5,-5.0,2.0,63.55653,7.2577206E-4,1.49805E7
-44.5,-5.0,4.0,63.476288,7.248557E-4,1.4961586E7
-44.5,-5.0,6.0,63.393974,7.2391576E-4,1.4942185E7
-44.5,-5.0,8.0,63.303734,7.2288525E-4,1.4920914E7
-44.5,-5.0,10.0,63.24684,7.222356E-4,1.4907505E7
-44.5,-5.0,12.0,63.178333,7.214533E-4,1.4891357E7
-44.5,-5.0,14.0,63.109406,7.206662E-4,1.4875111E7
-44.5,-5.0,16.0,63.04406,7.1992E-4,1.4859708E7
-44.5,-5.0,18.0,62.984478,7.192396E-4,1.4845665E7
-44.5,-5.0,20.0,62.86639,7.178911E-4,1.4817831E7
-44.5,-3.0,-20.0,63.892323,7.2960655E-4,1.5059647E7
-44.5,-3.0,-18.0,63.89654,7.2965474E-4,1.5060642E7
-44.5,-3.0,-16.0,63.8039,7.285969E-4,1.5038806E7
-44.5,-3.0,-14.0,63.803947,7.2859734E-4,1.5038816E7
-44.5,-3.0,-12.0,63.776005,7.282783E-4,1.5032231E7
-44.5,-3.0,-10.0,63.72627,7.277103E-4,1.5020508E7
-44.5,-3.0,-8.0,63.674862,7.271233E-4,1.5008391E7
-44.5,-3.0,-6.0,63.618736,7.2648237E-4,1.4995162E7
-44.5,-3.0,-4.0,63.470024,7.247842E-4,1.496011E7
-44.5,-3.0,-2.0,63.310806,7.2296604E-4,1.4922581E7
-44.5,-3.0,0.0,63.201324,7.217158E-4,1.4896776E7
-44.5,-3.0,2.0,63.153347,7.2116795E-4,1.4885468E7
-44.5,-3.0,4.0,63.1042,7.206067E-4,1.4873883E7
-44.5,-3.0,6.0,63.04585,7.199404E-4,1.4860131E7
-44.5,-3.0,8.0,62.97108,7.190866E-4,1.4842507E7
-44.5,-3.0,10.0,62.914494,7.184404E-4,1.4829169E7
-44.5,-3.0,12.0,62.840313,7.1759336E-4,1.4811685E7
-44.5,-3.0,14.0,62.769753,7.1678753E-4,1.4795053E7
-44.5,-3.0,16.0,62.70451,7.1604253E-4,1.4779676E7
-44.5,-3.0,18.0,62.632,7.152145E-4,1.4762584E7
-44.5,-3.0,20.0,62.5391,7.141537E-4,1.4740688E7
-44.5,-1.0,-20.0,64.093575,7.319047E-4,1.5107083E7
-44.5,-1.0,-18.0,63.974174,7.3054124E-4,1.507894E7
-44.5,-1.0,-16.0,63.80163,7.2857086E-4,1.503827E7
-44.5,-1.0,-14.0,63.805412,7.286141E-4,1.5039162E7
-44.5,-1.0,-12.0,63.587082,7.261209E-4,1.4987701E7
-44.5,-1.0,-10.0,63.54634,7.2565564E-4,1.4978098E7
-44.5,-1.0,-8.0,63.596863,7.262326E-4,1.4990006E7
-44.5,-1.0,-6.0,63.593246,7.2619127E-4,1.4989154E7
-44.5,-1.0,-4.0,63.556274,7.257691E-4,1.4980439E7
-44.5,-1.0,-2.0,63.38017,7.2375813E-4,1.4938931E7
-44.5,-1.0,0.0,63.148823,7.211163E-4,1.4884402E7
-44.5,-1.0,2.0,63.03837,7.1985496E-4,1.4858367E7
